export-plot data (NetLogo 6.3.0),,,,,,,
basic_model_cyreneedit2.nlogo,,,,,,,
12/11/2022 17:46:16:552 +0100,,,,,,,
,,,,,,,
MODEL SETTINGS,,,,,,,
chemical-sensitivity-of-agents,number-of-agents,draw-paths,communication,radius,obstacles,,
43,40.9458694688206,104,true,,,,
44,41.0337507676977,104,true,,,,
45,40.9455329165056,104,true,,,,
46,40.9548358570174,104,true,,,,
47,40.7897644241883,104,true,,,,
48,40.7352841786206,104,true,,,,
49,40.8159182358877,104,true,,,,
50,40.8372015521618,104,true,,,,
51,40.8474660083309,104,true,,,,
52,40.8309606656666,104,true,,,,
53,40.9120187290235,104,true,,,,
54,40.8774026296831,104,true,,,,
55,40.7457083260471,104,true,,,,
56,40.7971394691221,104,true,,,,
57,40.6983331718026,104,true,,,,
58,40.6720769884034,104,true,,,,
59,40.6949887346399,104,true,,,,
60,40.8640414329632,104,true,,,,
61,40.938406271386,104,true,,,,
62,41.0684879327586,104,true,,,,
63,40.975170461573,104,true,,,,
64,41.1454440451184,104,true,,,,
65,41.0977744384462,104,true,,,,
66,41.1961477387357,104,true,,,,
67,41.1888729437803,104,true,,,,
68,41.2094141465377,104,true,,,,
69,41.4088788961862,104,true,,,,
70,41.4334361020479,104,true,,,,
71,41.6046776357814,104,true,,,,
72,41.534717631823,104,true,,,,
73,41.5595428372281,104,true,,,,
74,41.4445416926182,104,true,,,,
75,41.3081333343,104,true,,,,
76,41.1039701588154,104,true,,,,
77,41.1490207118076,104,true,,,,
78,41.1808070091744,104,true,,,,
79,41.0611160644498,104,true,,,,
80,40.9679324203448,104,true,,,,
81,40.944065482224,104,true,,,,
82,40.9668561611117,104,true,,,,
83,40.8925188994656,104,true,,,,
84,40.8615636020652,104,true,,,,
85,40.9950924488205,104,true,,,,
86,41.1978388441575,104,true,,,,
87,41.1640568399994,104,true,,,,
88,41.2858055028037,104,true,,,,
89,41.2152287993834,104,true,,,,
90,41.2686601383638,104,true,,,,
91,41.2586796456277,104,true,,,,
92,41.2178057995688,104,true,,,,
93,41.3436274286272,104,true,,,,
94,41.516305400124,104,true,,,,
95,41.3482974438573,104,true,,,,
96,41.362838666516,104,true,,,,
97,41.1925834217346,104,true,,,,
98,41.2377126293619,104,true,,,,
99,41.1673396358646,104,true,,,,
100,41.1683784196957,104,true,,,,
101,41.1525629174234,104,true,,,,
102,41.1144160755589,104,true,,,,
103,41.0737247744087,104,true,,,,
104,40.940336524479,104,true,,,,
105,40.903066425512,104,true,,,,
106,41.0264123955456,104,true,,,,
107,41.0838388287655,104,true,,,,
108,41.0149472285851,104,true,,,,
109,41.1642101645558,104,true,,,,
110,40.946502091376,104,true,,,,
111,41.0895941922343,104,true,,,,
112,41.0464666098543,104,true,,,,
113,41.1251103813708,104,true,,,,
114,41.2127997802849,104,true,,,,
115,41.0337892904396,104,true,,,,
116,40.9276205849472,104,true,,,,
117,40.8397453041937,104,true,,,,
118,40.7545366620175,104,true,,,,
119,40.7080728115733,104,true,,,,
120,40.9364931027081,104,true,,,,
121,40.9278266369669,104,true,,,,
122,41.0788579994502,104,true,,,,
123,41.1989372530127,104,true,,,,
124,40.9669992816292,104,true,,,,
125,40.9418803651933,104,true,,,,
126,40.8823795215909,104,true,,,,
127,40.9944422116207,104,true,,,,
128,40.8012694480288,104,true,,,,
129,40.7297249267047,104,true,,,,
130,40.796921937248,104,true,,,,
131,40.6389589072418,104,true,,,,
132,40.5907767654621,104,true,,,,
133,40.5287204398939,104,true,,,,
134,40.4961812885941,104,true,,,,
135,40.3326268273085,104,true,,,,
136,40.1538800024203,104,true,,,,
137,40.1397500711729,104,true,,,,
138,40.0793355454527,104,true,,,,
139,40.0458681285789,104,true,,,,
140,40.1315639256505,104,true,,,,
141,40.1548406866448,104,true,,,,
142,40.1016798373741,104,true,,,,
143,40.0963175389944,104,true,,,,
144,40.3533275927903,104,true,,,,
145,40.2350247104309,104,true,,,,
146,40.223836891647,104,true,,,,
147,40.3061945773661,104,true,,,,
148,40.09628491063,104,true,,,,
149,40.1543657942099,104,true,,,,
150,40.2540573760295,104,true,,,,
151,40.1996573798649,104,true,,,,
152,40.2540174556444,104,true,,,,
153,39.9232310115163,104,true,,,,
154,39.8307622678419,104,true,,,,
155,39.7718545245077,104,true,,,,
156,39.7052560670391,104,true,,,,
157,39.6888358340912,104,true,,,,
158,39.8773759011346,104,true,,,,
159,39.7221283365905,104,true,,,,
160,39.5629281572139,104,true,,,,
161,39.7446739621767,104,true,,,,
162,39.8988641285585,104,true,,,,
163,39.9419912915246,104,true,,,,
164,40.0112940154163,104,true,,,,
165,40.0569914540638,104,true,,,,
166,40.0917941543306,104,true,,,,
167,39.988940348893,104,true,,,,
168,39.9694494295335,104,true,,,,
169,39.7970787021096,104,true,,,,
170,39.8491731737373,104,true,,,,
171,39.71515637305,104,true,,,,
172,39.7084941039074,104,true,,,,
173,39.7970159249876,104,true,,,,
174,39.6646713598732,104,true,,,,
175,39.6357686931176,104,true,,,,
176,39.5710778908996,104,true,,,,
177,39.6985409534154,104,true,,,,
178,39.7276722386677,104,true,,,,
179,39.564293144369,104,true,,,,
180,39.4753155348189,104,true,,,,
181,39.6609166079463,104,true,,,,
182,39.5997733333388,104,true,,,,
183,39.4652726738512,104,true,,,,
184,39.519750751247,104,true,,,,
185,39.4306483936253,104,true,,,,
186,39.4718708163494,104,true,,,,
187,39.4583315000187,104,true,,,,
188,39.4224667123058,104,true,,,,
189,39.3788985797214,104,true,,,,
190,39.4161839667113,104,true,,,,
191,39.3135010613934,104,true,,,,
192,39.3584543203588,104,true,,,,
193,39.3247013669606,104,true,,,,
194,39.5208268921162,104,true,,,,
195,39.5360916256453,104,true,,,,
196,39.5660753306193,104,true,,,,
197,39.6978504809651,104,true,,,,
198,39.65581199091,104,true,,,,
199,39.7544052730847,104,true,,,,
200,39.7367689714186,104,true,,,,
201,39.9246062037389,104,true,,,,
202,39.8742029125428,104,true,,,,
203,39.8617727215217,104,true,,,,
204,39.8528981554099,104,true,,,,
205,39.8090472491653,104,true,,,,
206,39.8169001914194,104,true,,,,
207,40.0019348961975,104,true,,,,
208,39.7150577605696,104,true,,,,
209,39.6868087498844,104,true,,,,
210,39.6375011320172,104,true,,,,
211,39.720842255352,104,true,,,,
212,39.5301444960422,104,true,,,,
213,39.6366339970888,104,true,,,,
214,39.6573345728782,104,true,,,,
215,39.5471767155005,104,true,,,,
216,39.7098079724607,104,true,,,,
217,39.7939146194224,104,true,,,,
218,39.8163510599273,104,true,,,,
219,39.7173843745712,104,true,,,,
220,39.7485222395616,104,true,,,,
221,39.755907465347,104,true,,,,
222,39.8913248993086,104,true,,,,
223,39.8683062476983,104,true,,,,
224,39.8627305830823,104,true,,,,
225,40.075480814621,104,true,,,,
226,40.1258776034485,104,true,,,,
227,40.0475099241977,104,true,,,,
228,39.9748109515792,104,true,,,,
229,40.0364987616848,104,true,,,,
230,40.0287601163741,104,true,,,,
231,40.185344714415,104,true,,,,
232,40.1569501232535,104,true,,,,
233,40.2005020805554,104,true,,,,
234,40.0903495647351,104,true,,,,
235,39.911914440723,104,true,,,,
236,39.8518547615465,104,true,,,,
237,39.830715898898,104,true,,,,
238,39.86245417865,104,true,,,,
239,39.7578006794923,104,true,,,,
240,39.6590025428211,104,true,,,,
241,39.725735812413,104,true,,,,
242,39.5813560792335,104,true,,,,
243,39.6003770558267,104,true,,,,
244,39.5814465156248,104,true,,,,
245,39.369747966133,104,true,,,,
246,39.3019835429757,104,true,,,,
247,39.08887540295,104,true,,,,
248,39.08711763594,104,true,,,,
249,39.0530209205608,104,true,,,,
250,39.0332284515205,104,true,,,,
251,38.9609906868058,104,true,,,,
252,38.9635899588501,104,true,,,,
253,38.7041675933434,104,true,,,,
254,38.8159348214208,104,true,,,,
255,38.5127996374285,104,true,,,,
256,38.3112731884742,104,true,,,,
257,38.3346441011149,104,true,,,,
258,38.2977005293923,104,true,,,,
259,38.1040028885547,104,true,,,,
260,38.0253670956114,104,true,,,,
261,38.0666307411575,104,true,,,,
262,38.1371636235835,104,true,,,,
263,38.1044246145562,104,true,,,,
264,38.0964018600606,104,true,,,,
265,38.0415476102487,104,true,,,,
266,37.8631738907339,104,true,,,,
267,37.7965071105676,104,true,,,,
268,37.7817991995557,104,true,,,,
269,37.7288412061278,104,true,,,,
270,37.7723885388219,104,true,,,,
271,37.8239814249028,104,true,,,,
272,37.8727888471152,104,true,,,,
273,37.8845057197193,104,true,,,,
274,37.8401432517556,104,true,,,,
275,37.9683084383397,104,true,,,,
276,38.0135623347599,104,true,,,,
277,38.2513785217258,104,true,,,,
278,38.3255930366861,104,true,,,,
279,38.3417210501018,104,true,,,,
280,38.2265793079935,104,true,,,,
281,38.2942705868637,104,true,,,,
282,38.1774591569526,104,true,,,,
283,38.1996544632778,104,true,,,,
284,38.0432461910123,104,true,,,,
285,37.9433089402994,104,true,,,,
286,38.0596430127752,104,true,,,,
287,38.1224525658065,104,true,,,,
288,38.2196120439926,104,true,,,,
289,38.1831144812334,104,true,,,,
290,37.9480788971147,104,true,,,,
291,37.974172708314,104,true,,,,
292,38.0747079709467,104,true,,,,
293,38.0539543104204,104,true,,,,
294,37.92536522342,104,true,,,,
295,37.958324823582,104,true,,,,
296,37.9103127441984,104,true,,,,
297,37.8797796042999,104,true,,,,
298,37.9643023135937,104,true,,,,
299,38.004530656734,104,true,,,,
300,37.9037513389991,104,true,,,,
301,37.8317318465247,104,true,,,,
302,37.77104087779,104,true,,,,
303,37.850524581072,104,true,,,,
304,37.8698297761164,104,true,,,,
305,37.8917925112206,104,true,,,,
306,37.7872641334441,104,true,,,,
307,37.7510689279885,104,true,,,,
308,37.680182536303,104,true,,,,
309,37.6781660220618,104,true,,,,
310,37.7128338010366,104,true,,,,
311,37.7933172815394,104,true,,,,
312,37.7179530228833,104,true,,,,
313,37.7089486200953,104,true,,,,
314,37.6853520698204,104,true,,,,
315,37.7377593206338,104,true,,,,
316,37.7594583606579,104,true,,,,
317,37.7280279919329,104,true,,,,
318,37.6467388461874,104,true,,,,
319,37.9276750688624,104,true,,,,
320,37.9404280581656,104,true,,,,
321,37.8955751715764,104,true,,,,
322,38.0310767874217,104,true,,,,
323,38.0145029470074,104,true,,,,
324,38.199237833203,104,true,,,,
325,38.0637782335689,104,true,,,,
326,38.0820743165949,104,true,,,,
327,38.2045115763196,104,true,,,,
328,38.155056319731,104,true,,,,
329,38.2066754585327,104,true,,,,
330,38.2674803799924,104,true,,,,
331,38.2806518699306,104,true,,,,
332,38.2479259675454,104,true,,,,
333,38.3728862901336,104,true,,,,
334,38.4183163246436,104,true,,,,
335,38.3911028935006,104,true,,,,
336,38.1626220440146,104,true,,,,
337,38.000035706991,104,true,,,,
338,38.1428911674798,104,true,,,,
339,37.9896364014368,104,true,,,,
340,37.9395581701176,104,true,,,,
341,37.9274490024839,104,true,,,,
342,37.9961922234497,104,true,,,,
343,37.9849347753905,104,true,,,,
344,37.9409974689908,104,true,,,,
345,38.0184214136511,104,true,,,,
346,37.905498634786,104,true,,,,
347,37.9554047388637,104,true,,,,
348,37.74884462027,104,true,,,,
349,37.659099258113,104,true,,,,
350,37.6140315121117,104,true,,,,
351,37.5631404112376,104,true,,,,
352,37.4590890201735,104,true,,,,
353,37.4505112899656,104,true,,,,
354,37.3413943482092,104,true,,,,
355,37.3529188247571,104,true,,,,
356,37.3842663591942,104,true,,,,
357,37.3797023780537,104,true,,,,
358,37.4225593620386,104,true,,,,
359,37.269637469903,104,true,,,,
360,37.3254494425229,104,true,,,,
361,37.3349725166177,104,true,,,,
362,37.3157918532696,104,true,,,,
363,37.5483723664585,104,true,,,,
364,37.4216657944018,104,true,,,,
365,37.5703278105983,104,true,,,,
366,37.6389449840964,104,true,,,,
367,37.6787147572733,104,true,,,,
368,37.7047417690333,104,true,,,,
369,37.6738333442957,104,true,,,,
370,37.605659234341,104,true,,,,
371,37.5893774225954,104,true,,,,
372,37.6391603726754,104,true,,,,
373,37.8651815301865,104,true,,,,
374,37.9478083146156,104,true,,,,
375,38.174420091894,104,true,,,,
376,38.1258098861037,104,true,,,,
377,37.9661588089147,104,true,,,,
378,38.0544602774699,104,true,,,,
379,38.136456069804,104,true,,,,
380,38.3674276100978,104,true,,,,
381,38.318650958104,104,true,,,,
382,38.1595475282578,104,true,,,,
383,38.0953715259612,104,true,,,,
384,38.059944023348,104,true,,,,
385,37.9169092760601,104,true,,,,
386,38.023019246631,104,true,,,,
387,38.1490549931408,104,true,,,,
388,38.0337554463366,104,true,,,,
389,37.9790940682705,104,true,,,,
390,37.8979503204339,104,true,,,,
391,37.8994751751012,104,true,,,,
392,37.9032109555093,104,true,,,,
393,38.0287367960823,104,true,,,,
394,38.1461871222823,104,true,,,,
395,38.2256022635156,104,true,,,,
396,38.2349902749073,104,true,,,,
397,38.2256999756791,104,true,,,,
398,38.070805841769,104,true,,,,
399,38.2302404382221,104,true,,,,
400,38.2793026341019,104,true,,,,
401,38.1358246810882,104,true,,,,
402,37.926614832704,104,true,,,,
403,37.899792636671,104,true,,,,
404,37.9444189184589,104,true,,,,
405,38.0671454096762,104,true,,,,
406,37.892988184898,104,true,,,,
407,37.8557770544588,104,true,,,,
408,37.8292876925136,104,true,,,,
409,37.7451669478053,104,true,,,,
410,37.6211124732398,104,true,,,,
411,37.612327129115,104,true,,,,
412,37.6738530547586,104,true,,,,
413,37.5973683555297,104,true,,,,
414,37.6076678550332,104,true,,,,
415,37.5810411952928,104,true,,,,
416,37.5872526976391,104,true,,,,
417,37.5551427073757,104,true,,,,
418,37.4296836160929,104,true,,,,
419,37.5060241950964,104,true,,,,
420,37.6581361711301,104,true,,,,
421,37.6900300465228,104,true,,,,
422,37.6727120493857,104,true,,,,
423,37.6818673056968,104,true,,,,
424,37.6577325847314,104,true,,,,
425,37.5451071109679,104,true,,,,
426,37.6204080936784,104,true,,,,
427,37.51940465419,104,true,,,,
428,37.5822926591269,104,true,,,,
429,37.4426705857113,104,true,,,,
430,37.2703312260568,104,true,,,,
431,37.35976796753,104,true,,,,
432,37.4596463647862,104,true,,,,
433,37.4260516499621,104,true,,,,
434,37.2737428669201,104,true,,,,
435,37.1659156426549,104,true,,,,
436,37.1594274861651,104,true,,,,
437,37.1215982240084,104,true,,,,
438,37.1915056899564,104,true,,,,
439,37.220908711654,104,true,,,,
440,37.2841736503161,104,true,,,,
441,37.1538120268772,104,true,,,,
442,37.1874433936903,104,true,,,,
443,37.0956184594296,104,true,,,,
444,37.256210747575,104,true,,,,
445,37.3177320438788,104,true,,,,
446,37.2972230057328,104,true,,,,
447,37.3695351640628,104,true,,,,
448,37.1542484051284,104,true,,,,
449,37.0367749149161,104,true,,,,
450,37.197996553737,104,true,,,,
451,37.4031305528975,104,true,,,,
452,37.4545988896102,104,true,,,,
453,37.4116620135783,104,true,,,,
454,37.6558351746349,104,true,,,,
455,37.6369313332736,104,true,,,,
456,37.7490501923367,104,true,,,,
457,37.5932391097964,104,true,,,,
458,37.5145323682788,104,true,,,,
459,37.6072965178142,104,true,,,,
460,37.5874576918115,104,true,,,,
461,37.7932443816713,104,true,,,,
462,37.9604210893982,104,true,,,,
463,38.0890212500343,104,true,,,,
464,38.0871433937756,104,true,,,,
465,38.1626101326468,104,true,,,,
466,38.2147706194723,104,true,,,,
467,38.0996331019075,104,true,,,,
468,38.0889105728265,104,true,,,,
469,37.9623550494119,104,true,,,,
470,37.7603247381096,104,true,,,,
471,37.7290016853397,104,true,,,,
472,37.6774084398381,104,true,,,,
473,37.4353701775914,104,true,,,,
474,37.5441135288851,104,true,,,,
475,37.6729364305182,104,true,,,,
476,37.614274036822,104,true,,,,
477,37.6558998710537,104,true,,,,
478,37.621358971474,104,true,,,,
479,37.5831294032354,104,true,,,,
480,37.5342969536508,104,true,,,,
481,37.4850963761133,104,true,,,,
482,37.3650858383399,104,true,,,,
483,37.3637742728725,104,true,,,,
484,37.3008177708198,104,true,,,,
485,37.2642436584238,104,true,,,,
486,37.2136921618124,104,true,,,,
487,37.2617262762515,104,true,,,,
488,37.1694897850337,104,true,,,,
489,37.1225188404529,104,true,,,,
490,37.1291982127184,104,true,,,,
491,37.2454536591122,104,true,,,,
492,37.3216492732168,104,true,,,,
493,37.2361465418726,104,true,,,,
494,37.2178770937065,104,true,,,,
495,36.9607765590231,104,true,,,,
496,36.9562982959287,104,true,,,,
497,37.1393748852292,104,true,,,,
498,37.1755093781117,104,true,,,,
499,37.268957945018,104,true,,,,
500,37.2856650450615,104,true,,,,
501,37.2357811618268,104,true,,,,
502,37.2320831464069,104,true,,,,
503,37.1308419760021,104,true,,,,
504,37.2884813610127,104,true,,,,
505,37.1260208649609,104,true,,,,
506,37.1566576864131,104,true,,,,
507,37.0683299668152,104,true,,,,
508,37.0994843192974,104,true,,,,
509,37.0915092553195,104,true,,,,
510,37.0439490994885,104,true,,,,
511,37.0008440607871,104,true,,,,
512,37.0216274822147,104,true,,,,
513,37.1309900399491,104,true,,,,
514,37.1421500025573,104,true,,,,
515,37.0575530086507,104,true,,,,
516,37.1009316913695,104,true,,,,
517,36.9807991575421,104,true,,,,
518,37.0357955960649,104,true,,,,
519,37.0802849871071,104,true,,,,
520,37.0760700222344,104,true,,,,
521,37.0598320610758,104,true,,,,
522,37.076981576486,104,true,,,,
523,37.0513385623001,104,true,,,,
524,37.0898795384364,104,true,,,,
525,37.1404734911954,104,true,,,,
526,37.030844459865,104,true,,,,
527,37.0215282863884,104,true,,,,
528,36.9686233433483,104,true,,,,
529,36.9148721513961,104,true,,,,
530,37.1284867031895,104,true,,,,
531,36.9409367650445,104,true,,,,
532,36.8326672649404,104,true,,,,
533,36.8794106575664,104,true,,,,
534,36.7361882416248,104,true,,,,
535,36.5873776170867,104,true,,,,
536,36.5819174058785,104,true,,,,
537,36.2266138589926,104,true,,,,
538,36.0816547703134,104,true,,,,
539,36.2494124925184,104,true,,,,
540,36.2807108970131,104,true,,,,
541,36.1762070075741,104,true,,,,
542,36.0876042038301,104,true,,,,
543,36.0435105764352,104,true,,,,
544,36.0757704294828,104,true,,,,
545,36.1595492843384,104,true,,,,
546,36.0880355871497,104,true,,,,
547,36.0042741369082,104,true,,,,
548,35.9843288570208,104,true,,,,
549,36.0518320108956,104,true,,,,
550,36.0635244768126,104,true,,,,
551,36.1050934584021,104,true,,,,
552,36.0387530178928,104,true,,,,
553,36.047658469959,104,true,,,,
554,36.2978023678423,104,true,,,,
555,36.4222144926053,104,true,,,,
556,36.41408698493,104,true,,,,
557,36.2435752188319,104,true,,,,
558,36.1326690265414,104,true,,,,
559,36.0991674174602,104,true,,,,
560,36.0143113691376,104,true,,,,
561,35.8857362008747,104,true,,,,
562,35.8042658132445,104,true,,,,
563,35.8917984959781,104,true,,,,
564,36.1154687392232,104,true,,,,
565,36.1768394229019,104,true,,,,
566,36.4266744768479,104,true,,,,
567,36.6283166066818,104,true,,,,
568,36.6961714632358,104,true,,,,
569,36.7938086894605,104,true,,,,
570,36.6927462472021,104,true,,,,
571,36.8579055522293,104,true,,,,
572,36.9121269951787,104,true,,,,
573,36.8384836777959,104,true,,,,
574,36.8180309267319,104,true,,,,
575,36.8347449389383,104,true,,,,
576,36.8168023075713,104,true,,,,
577,36.7865943420077,104,true,,,,
578,36.8542358665983,104,true,,,,
579,36.8583682696301,104,true,,,,
580,36.7783774896011,104,true,,,,
581,36.6878012889221,104,true,,,,
582,36.6577632435591,104,true,,,,
583,36.5781576650578,104,true,,,,
584,36.5195314952669,104,true,,,,
585,36.5977217647491,104,true,,,,
586,36.4413358822835,104,true,,,,
587,36.5330082566802,104,true,,,,
588,36.3345991044899,104,true,,,,
589,36.4239022866488,104,true,,,,
590,36.3643723240182,104,true,,,,
591,36.4297262243993,104,true,,,,
592,36.3244289394499,104,true,,,,
593,36.3489140382821,104,true,,,,
594,36.2174139955024,104,true,,,,
595,36.1279485399787,104,true,,,,
596,35.9100782178107,104,true,,,,
597,35.8484561091502,104,true,,,,
598,35.9592686441521,104,true,,,,
599,36.0002997213639,104,true,,,,
600,35.9581957542951,104,true,,,,
601,36.1048094938571,104,true,,,,
602,36.1047315202746,104,true,,,,
603,36.0060371074719,104,true,,,,
604,35.8976607580377,104,true,,,,
605,35.8010885813796,104,true,,,,
606,35.8148269373878,104,true,,,,
607,35.7587973248203,104,true,,,,
608,35.5710021281801,104,true,,,,
609,35.6437310485524,104,true,,,,
610,35.5821282795,104,true,,,,
611,35.4496499064317,104,true,,,,
612,35.3347282123651,104,true,,,,
613,35.4521424956712,104,true,,,,
614,35.3838500892844,104,true,,,,
615,35.2637368324802,104,true,,,,
616,35.2668131156514,104,true,,,,
617,35.2063289568007,104,true,,,,
618,35.2187920742312,104,true,,,,
619,35.3398803348127,104,true,,,,
620,35.2947990097172,104,true,,,,
621,35.2492155335325,104,true,,,,
622,35.3244446377388,104,true,,,,
623,35.3258439124531,104,true,,,,
624,35.172531621857,104,true,,,,
625,35.0273448359613,104,true,,,,
626,35.0993569927952,104,true,,,,
627,35.0991701497664,104,true,,,,
628,34.9796537505967,104,true,,,,
629,35.0647942981809,104,true,,,,
630,35.1734488458942,104,true,,,,
631,35.2277884142074,104,true,,,,
632,35.3111986088582,104,true,,,,
633,35.209132026545,104,true,,,,
634,35.2798654265243,104,true,,,,
635,35.1537409669636,104,true,,,,
636,34.9722691467656,104,true,,,,
637,35.1260433794058,104,true,,,,
638,35.0616396906059,104,true,,,,
639,35.053442984193,104,true,,,,
640,35.1037277616294,104,true,,,,
641,35.1464501421535,104,true,,,,
642,35.3761612762013,104,true,,,,
643,35.3510967625388,104,true,,,,
644,35.4549994871697,104,true,,,,
645,35.4398140060117,104,true,,,,
646,35.3772604256013,104,true,,,,
647,35.5225109164663,104,true,,,,
648,35.5778051675939,104,true,,,,
649,35.6884558008485,104,true,,,,
650,35.5874791484255,104,true,,,,
651,35.5545273211928,104,true,,,,
652,35.6250438683774,104,true,,,,
653,35.6895229813586,104,true,,,,
654,35.7788440127912,104,true,,,,
655,35.7381953799902,104,true,,,,
656,35.767375545479,104,true,,,,
657,35.732124267125,104,true,,,,
658,35.844725652124,104,true,,,,
659,35.9920055356752,104,true,,,,
660,35.8687930702911,104,true,,,,
661,35.7979470925407,104,true,,,,
662,35.7038528407291,104,true,,,,
663,35.5667612783379,104,true,,,,
664,35.6012267790273,104,true,,,,
665,35.6371792359507,104,true,,,,
666,35.6172824519484,104,true,,,,
667,35.2809898414239,104,true,,,,
668,35.2767410155942,104,true,,,,
669,35.344106855894,104,true,,,,
670,35.4526872600009,104,true,,,,
671,35.5826845907152,104,true,,,,
672,35.7067173646392,104,true,,,,
673,35.6332544825322,104,true,,,,
674,35.6714762825082,104,true,,,,
675,35.5854297869409,104,true,,,,
676,35.6143847465157,104,true,,,,
677,35.6661586674972,104,true,,,,
678,35.597133035102,104,true,,,,
679,35.7104369686169,104,true,,,,
680,35.8940983555536,104,true,,,,
681,35.8826081422821,104,true,,,,
682,35.9722157512415,104,true,,,,
683,35.9789507981022,104,true,,,,
684,36.088692447181,104,true,,,,
685,35.9760859321421,104,true,,,,
686,35.9832897964395,104,true,,,,
687,36.0929899679044,104,true,,,,
688,36.0702090113335,104,true,,,,
689,36.100637381651,104,true,,,,
690,36.1676365873417,104,true,,,,
691,36.2100173634362,104,true,,,,
692,36.2403912753483,104,true,,,,
693,36.1246126535203,104,true,,,,
694,36.0924739038344,104,true,,,,
695,35.8028054467196,104,true,,,,
696,35.6602491181961,104,true,,,,
697,35.780608916537,104,true,,,,
698,35.7462561033221,104,true,,,,
699,35.7196776533419,104,true,,,,
700,35.8209739909452,104,true,,,,
701,35.9706778688285,104,true,,,,
702,36.0141490728224,104,true,,,,
703,36.1770235408426,104,true,,,,
704,36.2023540553964,104,true,,,,
705,36.1731659929784,104,true,,,,
706,36.1233036849737,104,true,,,,
707,35.97691715601,104,true,,,,
708,35.9941505771405,104,true,,,,
709,36.03645661782,104,true,,,,
710,36.1566719991878,104,true,,,,
711,36.21873326296,104,true,,,,
712,36.2422747077674,104,true,,,,
713,36.1917169068,104,true,,,,
714,36.1592525211238,104,true,,,,
715,35.9091259702235,104,true,,,,
716,35.9589773379821,104,true,,,,
717,36.0024873226549,104,true,,,,
718,36.029838720648,104,true,,,,
719,36.0281237188547,104,true,,,,
720,36.0944292335011,104,true,,,,
721,36.087269492374,104,true,,,,
722,36.0735764158259,104,true,,,,
723,36.2349310703398,104,true,,,,
724,36.120529754707,104,true,,,,
725,36.2102560799276,104,true,,,,
726,36.3367772766091,104,true,,,,
727,36.3517800611611,104,true,,,,
728,36.4048897342025,104,true,,,,
729,36.2906423239573,104,true,,,,
730,36.283722603943,104,true,,,,
731,36.0944665721148,104,true,,,,
732,35.8439708663605,104,true,,,,
733,35.9015210817089,104,true,,,,
734,35.8612806934285,104,true,,,,
735,35.9465584669831,104,true,,,,
736,35.9410244187798,104,true,,,,
737,35.8449213305668,104,true,,,,
738,35.8381592059591,104,true,,,,
739,35.8118605994756,104,true,,,,
740,35.8732231379574,104,true,,,,
741,35.7923773719954,104,true,,,,
742,35.7903300835813,104,true,,,,
743,35.6587377282243,104,true,,,,
744,35.651748116591,104,true,,,,
745,35.512079184234,104,true,,,,
746,35.6525522067735,104,true,,,,
747,35.6588903129218,104,true,,,,
748,35.5836776203945,104,true,,,,
749,35.6779092902174,104,true,,,,
750,35.5075486332752,104,true,,,,
751,35.3707686689492,104,true,,,,
752,35.5467544588196,104,true,,,,
753,35.5261931753483,104,true,,,,
754,35.5120759852947,104,true,,,,
755,35.6294870908463,104,true,,,,
